i,t,capcost,capcost_energy,fom,fom_energy,vom,rte
tes_ms,2010,1500.0,47.745358092,37.5,1.1936339519999999,2.4599999999999995,0.377
tes_ms,2011,1500.0,47.493403692,37.5,1.1873350926,2.4599999999999995,0.379
tes_ms,2012,1500.0,47.244094487999995,37.5,1.1811023621999999,2.4599999999999995,0.381
tes_ms,2013,1500.0,46.997389032,37.5,1.1749347258,2.4599999999999995,0.383
tes_ms,2014,1500.0,46.753246752,37.5,1.1688311688,2.4599999999999995,0.385
tes_ms,2015,1500.0,46.511627903999994,37.5,1.1627906976,2.4599999999999995,0.387
tes_ms,2016,1500.0,46.272493572,37.5,1.1568123396,2.4599999999999995,0.389
tes_ms,2017,1500.0,46.035805626,37.5,1.1508951408,2.4599999999999995,0.391
tes_ms,2018,1500.0,45.801526716,37.5,1.1450381682,2.4599999999999995,0.393
tes_ms,2019,1500.0,45.569620254,37.5,1.1392405062,2.4599999999999995,0.395
tes_ms,2020,1500.0,43.979746836000004,37.5,1.0994936706,2.4,0.397
tes_ms,2021,1500.0,42.389873418,37.5,1.0597468356,2.4,0.4045
tes_ms,2022,1314.6665478000002,40.8,32.866663692,1.02,2.4,0.412
tes_ms,2023,1257.1479144,39.01500000000001,31.428697860000003,0.9753750000000001,2.28,0.41925
tes_ms,2024,1199.629281,37.229877612,29.990732028000004,0.9307469406,2.22,0.4265
tes_ms,2025,1142.1106476,35.444816418,28.552766196000004,0.8861204106000001,2.16,0.43375
tes_ms,2026,1084.5920148,33.65975523,27.114800363999997,0.8414938806,2.04,0.441
tes_ms,2027,1027.0733814,31.874694036,25.676834537999998,0.7968673506,1.98,0.44825
tes_ms,2028,969.5547480000001,30.089632842,24.238868705999998,0.7522408212,1.92,0.4555
tes_ms,2029,912.0361151999999,28.304571648,22.800902874,0.7076142911999999,1.8,0.46275
tes_ms,2030,854.5174818,26.519510454000002,21.362937042,0.6629877612,1.74,0.47
tes_ms,2031,848.4137856,26.330085378,21.210344634,0.6582521346,1.74,0.47
tes_ms,2032,842.3100894,26.140660307999998,21.057752225999998,0.6535165074,1.74,0.47
tes_ms,2033,836.2063926,25.951235232,20.905159818,0.6487808808,1.74,0.47
tes_ms,2034,830.1026964,25.761810155999996,20.75256741,0.6440452542,1.74,0.47
tes_ms,2035,823.9990002,25.57238508,20.599975008,0.639309627,1.74,0.47
tes_ms,2036,817.895304,25.382960003999997,20.4473826,0.6345740004,1.74,0.47
tes_ms,2037,811.7916078,25.193534934,20.294790192000004,0.6298383732,1.74,0.47
tes_ms,2038,805.6879116000001,25.004109858000003,20.142197783999997,0.6251027466,1.74,0.47
tes_ms,2039,799.5842148,24.814684782000004,19.989605376,0.6203671194,1.74,0.47
tes_ms,2040,793.4805186000001,24.625259706,19.837012968,0.6156314928,1.74,0.47
tes_ms,2041,787.3768223999999,24.435834636,19.68442056,0.6108958656,1.74,0.47
tes_ms,2042,781.2731262,24.246409560000004,19.531828152,0.606160239,1.74,0.47
tes_ms,2043,775.16943,24.056984484,19.379235744,0.6014246124,1.74,0.47
tes_ms,2044,769.0657338,23.867559408,19.226643336000002,0.5966889852,1.74,0.47
tes_ms,2045,762.9620370000001,23.678134332,19.074050928,0.5919533586,1.74,0.47
tes_ms,2046,756.8583408,23.488709262,18.921458526,0.5872177314,1.74,0.47
tes_ms,2047,750.7546445999999,23.299284186,18.768866118000002,0.5824821048000001,1.74,0.47
tes_ms,2048,744.6509484000001,23.10985911,18.61627371,0.5777464776,1.74,0.47
tes_ms,2049,738.5472521999999,22.920434034,18.463681302,0.5730108509999999,1.74,0.47
tes_ms,2050,732.4435560000001,22.731008963999997,18.311088894,0.5682752238,1.74,0.47
