i,t,capcost,capcost_energy,fom,fom_energy,vom,rte
tes_ms,2010,1875.0,59.681697615000004,46.875,1.49204244,3.0749999999999997,0.377
tes_ms,2011,1875.0,59.366754615000005,46.875,1.48416886575,3.0749999999999997,0.379
tes_ms,2012,1875.0,59.055118109999995,46.875,1.47637795275,3.0749999999999997,0.381
tes_ms,2013,1875.0,58.74673629,46.875,1.46866840725,3.0749999999999997,0.383
tes_ms,2014,1875.0,58.44155844000001,46.875,1.461038961,3.0749999999999997,0.385
tes_ms,2015,1875.0,58.13953488,46.875,1.4534883719999998,3.0749999999999997,0.387
tes_ms,2016,1875.0,57.840616964999995,46.875,1.4460154245,3.0749999999999997,0.389
tes_ms,2017,1875.0,57.5447570325,46.875,1.438618926,3.0749999999999997,0.391
tes_ms,2018,1875.0,57.251908395,46.875,1.43129771025,3.0749999999999997,0.393
tes_ms,2019,1875.0,56.96202531749999,46.875,1.42405063275,3.0749999999999997,0.395
tes_ms,2020,1875.0,54.974683545000005,46.875,1.37436708825,3.0,0.397
tes_ms,2021,1875.0,52.987341772499995,46.875,1.3246835445,3.0,0.4045
tes_ms,2022,1643.3331847499999,51.0,41.083329615000004,1.275,3.0,0.412
tes_ms,2023,1571.434893,48.768750000000004,39.285872325,1.21921875,2.8499999999999996,0.41925
tes_ms,2024,1499.53660125,46.537347015,37.488415035,1.16343367575,2.7750000000000004,0.4265
tes_ms,2025,1427.6383095,44.306020522500006,35.690957745,1.10765051325,2.7,0.43375
tes_ms,2026,1355.7400185000001,42.074694037499995,33.893500455,1.05186735075,2.55,0.441
tes_ms,2027,1283.84172675,39.843367545,32.0960431725,0.99608418825,2.4749999999999996,0.44825
tes_ms,2028,1211.9434350000001,37.612041052500004,30.2985858825,0.9403010265,2.4000000000000004,0.4555
tes_ms,2029,1140.045144,35.38071456,28.5011285925,0.884517864,2.25,0.46275
tes_ms,2030,1068.14685225,33.1493880675,26.7036713025,0.8287347015,2.175,0.47
tes_ms,2031,1060.517232,32.9126067225,26.5129307925,0.82281516825,2.175,0.47
tes_ms,2032,1052.8876117500001,32.675825384999996,26.3221902825,0.81689563425,2.175,0.47
tes_ms,2033,1045.2579907499999,32.43904404,26.131449772499998,0.810976101,2.175,0.47
tes_ms,2034,1037.6283705,32.202262695,25.9407092625,0.8050565677499999,2.175,0.47
tes_ms,2035,1029.9987502499998,31.96548135,25.74996876,0.7991370337500001,2.175,0.47
tes_ms,2036,1022.36913,31.728700005,25.559228250000004,0.7932175005000001,2.175,0.47
tes_ms,2037,1014.73950975,31.491918667500002,25.368487740000003,0.7872979665,2.175,0.47
tes_ms,2038,1007.1098895,31.255137322499998,25.177747229999998,0.78137843325,2.175,0.47
tes_ms,2039,999.4802685000001,31.0183559775,24.987006719999997,0.77545889925,2.175,0.47
tes_ms,2040,991.85064825,30.7815746325,24.79626621,0.769539366,2.175,0.47
tes_ms,2041,984.2210279999999,30.544793294999998,24.6055257,0.763619832,2.175,0.47
tes_ms,2042,976.59140775,30.30801195,24.41478519,0.7577002987500001,2.175,0.47
tes_ms,2043,968.9617874999999,30.071230604999997,24.22404468,0.7517807655000001,2.175,0.47
tes_ms,2044,961.3321672500001,29.83444926,24.03330417,0.7458612314999999,2.175,0.47
tes_ms,2045,953.7025462500001,29.597667915,23.84256366,0.73994169825,2.175,0.47
tes_ms,2046,946.072926,29.360886577500004,23.6518231575,0.73402216425,2.175,0.47
tes_ms,2047,938.4433057499999,29.1241052325,23.4610826475,0.7281026310000001,2.175,0.47
tes_ms,2048,930.8136855,28.887323887499996,23.270342137500002,0.7221830969999999,2.175,0.47
tes_ms,2049,923.18406525,28.6505425425,23.079601627499997,0.71626356375,2.175,0.47
tes_ms,2050,915.554445,28.413761205,22.8888611175,0.71034402975,2.175,0.47
